claim_id,customer_id,claim_date,amount,status,details,snapshot_date
CLM1137,CUST1522,2025-06-03,6060.23,Approved,"{""damage_type"": ""Collision"", ""description"": ""Role artist article future company treat amount."", ""location"": {""lat"": 48.884372, ""lon"": 16.954182}}",2024-03-01
CLM1138,CUST4858,2025-06-03,5503.09,Approved,"{""damage_type"": ""Flood"", ""description"": ""Magazine realize full past could even."", ""location"": {""lat"": 50.756789, ""lon"": 17.541433}}",2024-03-01
CLM1139,CUST4929,2025-06-03,6315.3,Approved,"{""damage_type"": ""Collision"", ""description"": ""Throw wrong entire buy win player."", ""location"": {""lat"": 49.908252, ""lon"": 17.120803}}",2024-03-01
CLM1140,CUST4761,2025-06-03,3356.54,Approved,"{""damage_type"": ""Collision"", ""description"": ""Question sign certain other easy parent economic."", ""location"": {""lat"": 50.294145, ""lon"": 18.37842}}",2024-03-01
CLM1141,CUST4127,2025-06-03,9747.26,Approved,"{""damage_type"": ""Flood"", ""description"": ""Know five begin executive oil firm watch."", ""location"": {""lat"": 50.518508, ""lon"": 18.916863}}",2024-03-01
CLM1142,CUST3533,2025-06-03,6673.65,Pending,"{""damage_type"": ""Theft"", ""description"": ""Book voice indicate garden moment fast poor."", ""location"": {""lat"": 50.800119, ""lon"": 13.287787}}",2024-03-01
CLM1143,CUST4522,2025-06-03,7494.63,Rejected,"{""damage_type"": ""Collision"", ""description"": ""Clear necessary appear young public but."", ""location"": {""lat"": 49.601994, ""lon"": 15.805315}}",2024-03-01
CLM1144,CUST2979,2025-06-03,6943.02,Pending,"{""damage_type"": ""Collision"", ""description"": ""Weight upon onto large throw."", ""location"": {""lat"": 49.748974, ""lon"": 14.992628}}",2024-03-01
CLM1145,CUST3951,2025-06-03,9010.97,Pending,"{""damage_type"": ""Fire"", ""description"": ""Recent Mr data fast."", ""location"": {""lat"": 49.20799, ""lon"": 14.521281}}",2024-03-01
CLM1146,CUST3042,2025-06-03,3545.6,Pending,"{""damage_type"": ""Collision"", ""description"": ""Open another between."", ""location"": {""lat"": 50.534319, ""lon"": 14.648781}}",2024-03-01
CLM1147,CUST245,2025-06-03,2087.88,Approved,"{""damage_type"": ""Theft"", ""description"": ""Hundred everything way take change phone husband whole."", ""location"": {""lat"": 50.578126, ""lon"": 16.649908}}",2024-03-01
CLM1148,CUST2647,2025-06-03,8993.37,Approved,"{""damage_type"": ""Fire"", ""description"": ""Condition than accept mention together these."", ""location"": {""lat"": 50.17325, ""lon"": 17.629592}}",2024-03-01
CLM1149,CUST990,2025-06-03,5198.74,Pending,"{""damage_type"": ""Collision"", ""description"": ""Have notice rich."", ""location"": {""lat"": 49.037184, ""lon"": 15.915671}}",2024-03-01
CLM1150,CUST4004,2025-06-03,5340.0,Rejected,"{""damage_type"": ""Collision"", ""description"": ""Father give audience eat eight him sort."", ""location"": {""lat"": 50.756524, ""lon"": 15.451834}}",2024-03-01
CLM1151,CUST5000,2025-06-03,7612.95,Approved,"{""damage_type"": ""Theft"", ""description"": ""Sound claim though three."", ""location"": {""lat"": 48.704271, ""lon"": 13.83945}}",2024-03-01
CLM1152,CUST1448,2025-06-03,4859.03,Approved,"{""damage_type"": ""Theft"", ""description"": ""Cold seven drop through responsibility forward join."", ""location"": {""lat"": 49.512327, ""lon"": 18.139229}}",2024-03-01
CLM1153,CUST4812,2025-06-03,7208.24,Approved,"{""damage_type"": ""Collision"", ""description"": ""Apply former near sit these."", ""location"": {""lat"": 48.749424, ""lon"": 18.356038}}",2024-03-01
CLM1154,CUST4843,2025-06-03,6017.59,Approved,"{""damage_type"": ""Fire"", ""description"": ""Participant message meeting it line letter."", ""location"": {""lat"": 50.916582, ""lon"": 14.548494}}",2024-03-01
CLM1155,CUST3361,2025-06-03,1906.19,Approved,"{""damage_type"": ""Collision"", ""description"": ""Wait recognize audience difficult culture happen nation."", ""location"": {""lat"": 50.912862, ""lon"": 16.529544}}",2024-03-01
CLM1156,CUST2593,2025-06-03,2135.06,Approved,"{""damage_type"": ""Flood"", ""description"": ""Add center data try teacher man."", ""location"": {""lat"": 50.295966, ""lon"": 17.42035}}",2024-03-01
CLM1157,CUST4735,2025-06-03,6451.42,Approved,"{""damage_type"": ""Flood"", ""description"": ""Put partner like choose base strong."", ""location"": {""lat"": 50.188922, ""lon"": 18.594756}}",2024-03-01
CLM1158,CUST4084,2025-06-03,8376.74,Rejected,"{""damage_type"": ""Theft"", ""description"": ""Peace fall any should enjoy."", ""location"": {""lat"": 49.024122, ""lon"": 16.611045}}",2024-03-01
CLM1159,CUST2650,2025-06-03,2709.33,Pending,"{""damage_type"": ""Collision"", ""description"": ""Everyone rise glass gas bag."", ""location"": {""lat"": 50.955114, ""lon"": 14.236008}}",2024-03-01
CLM1160,CUST2277,2025-06-03,6475.64,Approved,"{""damage_type"": ""Collision"", ""description"": ""Student race management law sound outside."", ""location"": {""lat"": 48.915818, ""lon"": 17.309459}}",2024-03-01
CLM1161,CUST4391,2025-06-03,2952.99,Pending,"{""damage_type"": ""Theft"", ""description"": ""Upon still black deep inside mind full."", ""location"": {""lat"": 49.479857, ""lon"": 17.85276}}",2024-03-01
CLM1162,CUST11,2025-06-03,8723.06,Rejected,"{""damage_type"": ""Collision"", ""description"": ""Section agreement bit difficult."", ""location"": {""lat"": 50.864584, ""lon"": 17.255358}}",2024-03-01
CLM1163,CUST1653,2025-06-03,2927.54,Rejected,"{""damage_type"": ""Flood"", ""description"": ""Painting decade because question huge."", ""location"": {""lat"": 49.702489, ""lon"": 17.982628}}",2024-03-01
CLM1164,CUST3369,2025-06-03,8386.11,Approved,"{""damage_type"": ""Flood"", ""description"": ""But station sport few free young."", ""location"": {""lat"": 50.681822, ""lon"": 16.636929}}",2024-03-01
CLM1165,CUST3665,2025-06-03,4901.69,Approved,"{""damage_type"": ""Theft"", ""description"": ""Identify industry high candidate tree although shoulder."", ""location"": {""lat"": 48.766726, ""lon"": 13.059953}}",2024-03-01
CLM1166,CUST143,2025-06-03,8760.97,Approved,"{""damage_type"": ""Collision"", ""description"": ""May alone dinner radio consumer quickly after."", ""location"": {""lat"": 48.953172, ""lon"": 18.061676}}",2024-03-01
CLM1167,CUST698,2025-06-03,1007.97,Approved,"{""damage_type"": ""Fire"", ""description"": ""Ever size way happy generation suggest."", ""location"": {""lat"": 48.562865, ""lon"": 18.736157}}",2024-03-01
CLM1168,CUST3010,2025-06-03,5335.86,Pending,"{""damage_type"": ""Flood"", ""description"": ""Heart agency cover year involve kind body plan."", ""location"": {""lat"": 49.129728, ""lon"": 16.179341}}",2024-03-01
CLM1169,CUST2965,2025-06-03,7455.43,Pending,"{""damage_type"": ""Collision"", ""description"": ""Site maybe who everybody human apply."", ""location"": {""lat"": 49.618654, ""lon"": 17.319869}}",2024-03-01
CLM1170,CUST3684,2025-06-03,3821.55,Rejected,"{""damage_type"": ""Theft"", ""description"": ""Huge understand hotel ground."", ""location"": {""lat"": 50.995212, ""lon"": 13.83648}}",2024-03-01
CLM1171,CUST1039,2025-06-03,6966.42,Rejected,"{""damage_type"": ""Theft"", ""description"": ""Quality deal Mrs customer economic I answer authority."", ""location"": {""lat"": 48.586468, ""lon"": 14.238071}}",2024-03-01
CLM1172,CUST3480,2025-06-03,3547.82,Approved,"{""damage_type"": ""Theft"", ""description"": ""Great area lose run expert choice."", ""location"": {""lat"": 49.644032, ""lon"": 15.74975}}",2024-03-01
CLM1173,CUST87,2025-06-03,8664.2,Rejected,"{""damage_type"": ""Collision"", ""description"": ""Sense she pick herself."", ""location"": {""lat"": 50.587119, ""lon"": 14.417915}}",2024-03-01
CLM1174,CUST2050,2025-06-03,8707.99,Pending,"{""damage_type"": ""Collision"", ""description"": ""Both field bad every time consumer three."", ""location"": {""lat"": 48.821424, ""lon"": 14.411379}}",2024-03-01
CLM1175,CUST3555,2025-06-03,2569.28,Rejected,"{""damage_type"": ""Theft"", ""description"": ""International positive human artist sign green avoid."", ""location"": {""lat"": 48.856971, ""lon"": 14.59287}}",2024-03-01
CLM1176,CUST1037,2025-06-03,3786.21,Pending,"{""damage_type"": ""Fire"", ""description"": ""Approach fact morning few child respond."", ""location"": {""lat"": 49.787668, ""lon"": 13.308956}}",2024-03-01
CLM1177,CUST4940,2025-06-03,2691.72,Pending,"{""damage_type"": ""Theft"", ""description"": ""Political weight beautiful fine size."", ""location"": {""lat"": 49.1737, ""lon"": 12.65808}}",2024-03-01
CLM1178,CUST1416,2025-06-03,6992.05,Approved,"{""damage_type"": ""Flood"", ""description"": ""Into child alone however ability."", ""location"": {""lat"": 48.814398, ""lon"": 18.414857}}",2024-03-01
CLM1179,CUST3071,2025-06-03,5192.19,Pending,"{""damage_type"": ""Fire"", ""description"": ""Would rest season say hard treat which poor."", ""location"": {""lat"": 49.74318, ""lon"": 17.13614}}",2024-03-01
CLM1180,CUST2573,2025-06-03,9885.62,Rejected,"{""damage_type"": ""Fire"", ""description"": ""Worker shake anything now find."", ""location"": {""lat"": 50.235813, ""lon"": 16.054974}}",2024-03-01
CLM1181,CUST386,2025-06-03,7330.62,Approved,"{""damage_type"": ""Theft"", ""description"": ""Now clearly it cause we answer."", ""location"": {""lat"": 49.318193, ""lon"": 15.051838}}",2024-03-01
CLM1182,CUST1531,2025-06-03,1915.17,Rejected,"{""damage_type"": ""Flood"", ""description"": ""Dark music blood but collection bed."", ""location"": {""lat"": 49.434095, ""lon"": 18.723988}}",2024-03-01
CLM1183,CUST3052,2025-06-03,7321.0,Approved,"{""damage_type"": ""Collision"", ""description"": ""Production understand trouble material."", ""location"": {""lat"": 50.961194, ""lon"": 18.785022}}",2024-03-01
CLM1184,CUST1522,2025-06-03,2144.81,Rejected,"{""damage_type"": ""Fire"", ""description"": ""Choose lay school fall."", ""location"": {""lat"": 50.272397, ""lon"": 13.962872}}",2024-03-01
CLM1185,CUST2681,2025-06-03,6026.59,Pending,"{""damage_type"": ""Flood"", ""description"": ""In friend growth stage."", ""location"": {""lat"": 50.129006, ""lon"": 12.320262}}",2024-03-01
CLM1186,CUST3374,2025-06-03,2973.94,Approved,"{""damage_type"": ""Collision"", ""description"": ""Oil identify risk year back defense onto very."", ""location"": {""lat"": 48.966798, ""lon"": 12.011606}}",2024-03-01
CLM1187,CUST2312,2025-06-03,5243.01,Rejected,"{""damage_type"": ""Flood"", ""description"": ""Magazine today accept board modern."", ""location"": {""lat"": 50.379178, ""lon"": 16.889235}}",2024-03-01
CLM1188,CUST84,2025-06-03,6474.36,Pending,"{""damage_type"": ""Collision"", ""description"": ""Investment budget according husband."", ""location"": {""lat"": 48.845441, ""lon"": 12.940881}}",2024-03-01
CLM1189,CUST4315,2025-06-03,5791.13,Approved,"{""damage_type"": ""Collision"", ""description"": ""In that us also career live hair."", ""location"": {""lat"": 48.866206, ""lon"": 12.070993}}",2024-03-01
CLM1190,CUST4870,2025-06-03,9122.76,Approved,"{""damage_type"": ""Fire"", ""description"": ""Tough nothing crime leg theory."", ""location"": {""lat"": 50.144354, ""lon"": 17.0732}}",2024-03-01
CLM1191,CUST4829,2025-06-03,3353.74,Approved,"{""damage_type"": ""Theft"", ""description"": ""Cut may ok draw collection describe."", ""location"": {""lat"": 49.302163, ""lon"": 13.224547}}",2024-03-01
CLM1192,CUST3419,2025-06-03,6068.21,Pending,"{""damage_type"": ""Fire"", ""description"": ""Red lawyer Mr."", ""location"": {""lat"": 50.606612, ""lon"": 15.735611}}",2024-03-01
CLM1193,CUST939,2025-06-03,4404.43,Pending,"{""damage_type"": ""Fire"", ""description"": ""Marriage mother happy doctor someone attention."", ""location"": {""lat"": 49.125653, ""lon"": 13.280266}}",2024-03-01
CLM1194,CUST4359,2025-06-03,4737.83,Rejected,"{""damage_type"": ""Fire"", ""description"": ""Nearly sound Republican avoid class address."", ""location"": {""lat"": 50.025863, ""lon"": 12.989288}}",2024-03-01
CLM1195,CUST1374,2025-06-03,8717.3,Pending,"{""damage_type"": ""Collision"", ""description"": ""Seat investment store practice admit morning."", ""location"": {""lat"": 48.655012, ""lon"": 12.450854}}",2024-03-01
CLM1196,CUST3862,2025-06-03,2590.61,Rejected,"{""damage_type"": ""Collision"", ""description"": ""Current speech story voice our."", ""location"": {""lat"": 48.705167, ""lon"": 15.952814}}",2024-03-01
CLM1197,CUST2904,2025-06-03,6861.34,Rejected,"{""damage_type"": ""Flood"", ""description"": ""Another sometimes soldier near concern ground."", ""location"": {""lat"": 49.668039, ""lon"": 17.241461}}",2024-03-01
CLM1198,CUST1921,2025-06-03,4360.84,Rejected,"{""damage_type"": ""Flood"", ""description"": ""Performance page page hospital."", ""location"": {""lat"": 49.081309, ""lon"": 15.725598}}",2024-03-01
CLM1199,CUST2868,2025-06-03,3242.35,Approved,"{""damage_type"": ""Flood"", ""description"": ""Law key data would."", ""location"": {""lat"": 49.194107, ""lon"": 14.094382}}",2024-03-01
CLM1200,CUST1838,2025-06-03,4973.07,Approved,"{""damage_type"": ""Flood"", ""description"": ""Letter can experience list treatment business."", ""location"": {""lat"": 50.911085, ""lon"": 12.874553}}",2024-03-01
CLM1201,CUST1615,2025-06-03,9843.69,Rejected,"{""damage_type"": ""Theft"", ""description"": ""A could Mrs maybe general."", ""location"": {""lat"": 50.648751, ""lon"": 17.723722}}",2024-03-01
CLM1202,CUST3506,2025-06-03,7469.66,Approved,"{""damage_type"": ""Collision"", ""description"": ""Onto rule ball newspaper around itself song."", ""location"": {""lat"": 48.941819, ""lon"": 16.484325}}",2024-03-01
CLM1203,CUST2411,2025-06-03,8479.76,Pending,"{""damage_type"": ""Fire"", ""description"": ""Nation all experience nor they media bill position."", ""location"": {""lat"": 48.644984, ""lon"": 15.639527}}",2024-03-01
CLM1204,CUST3756,2025-06-03,2601.92,Approved,"{""damage_type"": ""Theft"", ""description"": ""Work politics first education few these."", ""location"": {""lat"": 48.755013, ""lon"": 12.58324}}",2024-03-01
CLM1205,CUST1939,2025-06-03,5972.2,Pending,"{""damage_type"": ""Theft"", ""description"": ""Course cold message way degree he."", ""location"": {""lat"": 49.384691, ""lon"": 14.780843}}",2024-03-01
CLM1206,CUST4833,2025-06-03,7280.34,Pending,"{""damage_type"": ""Fire"", ""description"": ""Side find student out."", ""location"": {""lat"": 48.804878, ""lon"": 12.514156}}",2024-03-01
CLM1207,CUST2480,2025-06-03,8266.75,Approved,"{""damage_type"": ""Theft"", ""description"": ""May help dog among yard."", ""location"": {""lat"": 49.596768, ""lon"": 12.198346}}",2024-03-01
CLM1208,CUST4732,2025-06-03,9697.04,Pending,"{""damage_type"": ""Theft"", ""description"": ""Produce east heart television clearly present guess."", ""location"": {""lat"": 49.156825, ""lon"": 16.966508}}",2024-03-01
CLM1209,CUST1664,2025-06-03,2865.08,Rejected,"{""damage_type"": ""Theft"", ""description"": ""Tell community history without land network."", ""location"": {""lat"": 48.882672, ""lon"": 13.775094}}",2024-03-01
CLM1210,CUST2792,2025-06-03,3811.53,Approved,"{""damage_type"": ""Collision"", ""description"": ""Girl model law game."", ""location"": {""lat"": 49.804719, ""lon"": 18.285392}}",2024-03-01
CLM1211,CUST4138,2025-06-03,3218.65,Rejected,"{""damage_type"": ""Collision"", ""description"": ""Then election important think."", ""location"": {""lat"": 49.379993, ""lon"": 13.052659}}",2024-03-01
CLM1212,CUST1552,2025-06-03,5077.15,Pending,"{""damage_type"": ""Fire"", ""description"": ""New hospital spend same."", ""location"": {""lat"": 50.493047, ""lon"": 12.922549}}",2024-03-01
CLM1213,CUST4346,2025-06-03,9421.66,Pending,"{""damage_type"": ""Flood"", ""description"": ""Student edge mind season model end."", ""location"": {""lat"": 49.880413, ""lon"": 12.902179}}",2024-03-01
CLM1214,CUST2844,2025-06-03,3305.76,Pending,"{""damage_type"": ""Theft"", ""description"": ""Change inside represent above direction both."", ""location"": {""lat"": 49.559645, ""lon"": 13.079424}}",2024-03-01
CLM1215,CUST558,2025-06-03,5329.9,Rejected,"{""damage_type"": ""Fire"", ""description"": ""Fact drive record story."", ""location"": {""lat"": 50.334853, ""lon"": 17.786346}}",2024-03-01
CLM1216,CUST3795,2025-06-03,2139.46,Pending,"{""damage_type"": ""Flood"", ""description"": ""Certain newspaper brother create."", ""location"": {""lat"": 50.193332, ""lon"": 13.50792}}",2024-03-01
CLM1217,CUST2538,2025-06-03,9108.38,Pending,"{""damage_type"": ""Theft"", ""description"": ""Effort follow girl."", ""location"": {""lat"": 49.295218, ""lon"": 13.642632}}",2024-03-01
CLM1218,CUST2335,2025-06-03,8407.93,Approved,"{""damage_type"": ""Theft"", ""description"": ""Figure million throughout camera ok and."", ""location"": {""lat"": 50.508062, ""lon"": 16.157483}}",2024-03-01
CLM1219,CUST2887,2025-06-03,5435.05,Approved,"{""damage_type"": ""Flood"", ""description"": ""Past take despite image."", ""location"": {""lat"": 49.647894, ""lon"": 18.683299}}",2024-03-01
CLM1220,CUST4439,2025-06-03,9848.33,Pending,"{""damage_type"": ""Flood"", ""description"": ""Cut risk technology follow order."", ""location"": {""lat"": 49.369457, ""lon"": 14.686345}}",2024-03-01
CLM1221,CUST3353,2025-06-03,1471.09,Pending,"{""damage_type"": ""Flood"", ""description"": ""Size probably agency citizen forward culture money."", ""location"": {""lat"": 49.360095, ""lon"": 14.201582}}",2024-03-01
