policy_id,customer_id,agent_id,product_id,start_date,end_date,premium,status,snapshot_date
POL1268,CUST939,AG1407,PRD1004,2023-07-24,2025-06-12,2647.8,Cancelled,2024-03-01
POL1269,CUST4643,AG1492,PRD1036,2024-02-22,2025-09-07,4521.07,Expired,2024-03-01
POL1270,CUST4359,AG1135,PRD1047,2023-08-21,2026-01-13,653.99,Active,2024-03-01
POL1271,CUST1090,AG1041,PRD1013,2024-05-28,2026-05-07,2505.32,Cancelled,2024-03-01
POL1272,CUST221,AG1395,PRD1027,2024-02-14,2026-05-13,2552.86,Active,2024-03-01
POL1273,CUST2097,AG1405,PRD1023,2024-01-15,2026-02-28,2577.84,Active,2024-03-01
POL1274,CUST4068,AG1291,PRD1031,2023-12-03,2026-03-06,1386.77,Expired,2024-03-01
POL1275,CUST1795,AG1076,PRD1048,2023-09-27,2026-02-10,1999.84,Active,2024-03-01
POL1276,CUST3059,AG1436,PRD1036,2023-12-15,2026-01-04,2936.95,Active,2024-03-01
POL1277,CUST937,AG1076,PRD1014,2024-01-11,2025-09-19,3500.33,Expired,2024-03-01
POL1278,CUST1755,AG1324,PRD1008,2023-10-01,2026-05-20,1520.3,Active,2024-03-01
POL1279,CUST2039,AG1490,PRD1013,2023-12-02,2026-05-05,3198.78,Cancelled,2024-03-01
POL1280,CUST4277,AG1078,PRD1041,2024-01-12,2026-04-10,4937.63,Active,2024-03-01
POL1281,CUST2166,AG1116,PRD1022,2023-12-18,2025-07-21,1752.02,Expired,2024-03-01
POL1282,CUST1463,AG1192,PRD1029,2024-04-17,2025-07-30,4352.57,Active,2024-03-01
POL1283,CUST3984,AG1312,PRD1008,2023-07-27,2026-03-31,1274.44,Cancelled,2024-03-01
POL1284,CUST902,AG1025,PRD1030,2023-10-19,2025-09-27,2688.44,Active,2024-03-01
POL1285,CUST3601,AG1010,PRD1048,2023-09-12,2026-03-12,3710.98,Expired,2024-03-01
POL1286,CUST2062,AG1151,PRD1044,2023-07-30,2025-07-31,3497.45,Expired,2024-03-01
POL1287,CUST2369,AG1206,PRD1022,2024-02-24,2026-02-06,3531.16,Active,2024-03-01
POL1288,CUST2593,AG1069,PRD1002,2024-02-29,2026-04-08,3100.24,Expired,2024-03-01
POL1289,CUST3171,AG1401,PRD1012,2023-10-07,2026-01-09,1774.77,Expired,2024-03-01
POL1290,CUST2382,AG1048,PRD1028,2023-07-03,2025-08-22,2319.22,Expired,2024-03-01
POL1291,CUST3905,AG1268,PRD1011,2023-10-22,2026-01-11,3930.92,Active,2024-03-01
POL1292,CUST544,AG1139,PRD1001,2024-04-06,2025-08-29,2004.34,Cancelled,2024-03-01
POL1293,CUST1753,AG1355,PRD1017,2023-06-17,2025-06-23,3269.0,Cancelled,2024-03-01
POL1294,CUST13,AG1148,PRD1010,2023-07-29,2025-07-17,1802.12,Active,2024-03-01
POL1295,CUST4584,AG1075,PRD1047,2024-02-21,2025-09-30,1474.64,Cancelled,2024-03-01
POL1296,CUST3100,AG1092,PRD1034,2023-08-01,2025-11-11,1807.67,Active,2024-03-01
POL1297,CUST2389,AG1073,PRD1029,2023-08-27,2025-09-07,551.96,Expired,2024-03-01
POL1298,CUST1746,AG1179,PRD1022,2024-04-27,2025-07-29,1003.23,Active,2024-03-01
POL1299,CUST2871,AG1299,PRD1008,2023-11-03,2026-02-12,3541.04,Expired,2024-03-01
POL1300,CUST4123,AG1470,PRD1026,2023-11-26,2026-05-08,891.13,Expired,2024-03-01
POL1301,CUST4809,AG1258,PRD1022,2024-02-24,2026-04-17,1552.22,Active,2024-03-01
POL1302,CUST4747,AG1019,PRD1016,2023-09-12,2026-02-24,2496.46,Cancelled,2024-03-01
POL1303,CUST1804,AG1404,PRD1034,2024-04-18,2025-11-16,4480.75,Active,2024-03-01
POL1304,CUST3071,AG1286,PRD1024,2023-11-28,2026-05-20,2047.59,Expired,2024-03-01
POL1305,CUST2012,AG1101,PRD1013,2024-01-22,2025-11-18,1081.18,Cancelled,2024-03-01
POL1306,CUST2438,AG1346,PRD1013,2023-09-06,2026-05-05,4523.77,Expired,2024-03-01
POL1307,CUST3754,AG1462,PRD1015,2023-08-05,2026-04-20,576.31,Expired,2024-03-01
POL1308,CUST789,AG1374,PRD1002,2023-06-17,2026-03-18,1764.65,Active,2024-03-01
POL1309,CUST4776,AG1213,PRD1042,2023-11-04,2026-04-22,2405.96,Cancelled,2024-03-01
POL1310,CUST1949,AG1271,PRD1009,2024-04-04,2025-07-08,3285.72,Active,2024-03-01
POL1311,CUST2811,AG1168,PRD1016,2024-04-18,2025-11-02,4287.64,Expired,2024-03-01
POL1312,CUST3248,AG1050,PRD1015,2023-06-14,2026-04-25,3804.97,Cancelled,2024-03-01
POL1313,CUST3778,AG1069,PRD1045,2024-02-28,2025-10-12,3187.2,Expired,2024-03-01
POL1314,CUST1179,AG1383,PRD1006,2024-01-06,2026-04-18,2563.42,Active,2024-03-01
POL1315,CUST1457,AG1154,PRD1001,2024-01-11,2025-07-02,2719.64,Expired,2024-03-01
POL1316,CUST4753,AG1445,PRD1003,2024-02-18,2026-04-06,3251.0,Cancelled,2024-03-01
POL1317,CUST4864,AG1090,PRD1044,2024-03-16,2025-11-17,672.45,Expired,2024-03-01
POL1318,CUST1807,AG1470,PRD1034,2023-09-27,2026-02-26,3286.55,Active,2024-03-01
POL1319,CUST1173,AG1196,PRD1045,2023-10-28,2025-10-14,1964.09,Active,2024-03-01
POL1320,CUST1667,AG1148,PRD1019,2024-03-23,2026-05-20,3862.68,Expired,2024-03-01
POL1321,CUST194,AG1317,PRD1045,2023-06-11,2025-12-04,2511.36,Active,2024-03-01
POL1322,CUST804,AG1282,PRD1044,2024-05-14,2025-08-22,1957.58,Cancelled,2024-03-01
POL1323,CUST3317,AG1304,PRD1029,2024-02-10,2025-09-10,3545.07,Active,2024-03-01
POL1324,CUST1723,AG1184,PRD1032,2023-07-17,2026-04-10,1550.67,Active,2024-03-01
POL1325,CUST4866,AG1049,PRD1010,2024-02-11,2026-06-01,3383.67,Cancelled,2024-03-01
POL1326,CUST2201,AG1075,PRD1030,2024-03-12,2025-10-17,3585.51,Cancelled,2024-03-01
POL1327,CUST2417,AG1435,PRD1037,2023-12-13,2025-07-08,2393.28,Cancelled,2024-03-01
POL1328,CUST1773,AG1116,PRD1029,2024-04-20,2025-12-03,3776.72,Active,2024-03-01
POL1329,CUST1991,AG1425,PRD1015,2023-06-14,2025-06-14,2487.23,Expired,2024-03-01
POL1330,CUST3126,AG1030,PRD1029,2023-06-08,2025-10-30,1278.86,Cancelled,2024-03-01
POL1331,CUST1029,AG1011,PRD1047,2023-12-03,2025-12-16,2021.88,Cancelled,2024-03-01
POL1332,CUST1524,AG1432,PRD1047,2024-01-20,2026-01-28,3933.83,Active,2024-03-01
POL1333,CUST1089,AG1228,PRD1034,2024-01-08,2025-09-04,3277.26,Active,2024-03-01
POL1334,CUST3314,AG1463,PRD1044,2024-01-07,2025-06-11,4728.95,Cancelled,2024-03-01
POL1335,CUST964,AG1290,PRD1036,2024-04-24,2026-03-10,3302.23,Active,2024-03-01
POL1336,CUST4212,AG1360,PRD1036,2024-01-05,2025-09-20,2705.6,Cancelled,2024-03-01
POL1337,CUST3918,AG1109,PRD1040,2024-02-03,2026-05-03,2783.47,Active,2024-03-01
POL1338,CUST16,AG1222,PRD1048,2023-12-01,2025-10-13,3581.93,Expired,2024-03-01
POL1339,CUST4085,AG1425,PRD1037,2023-08-05,2025-10-06,1922.42,Active,2024-03-01
POL1340,CUST806,AG1154,PRD1009,2024-06-02,2026-01-02,3296.66,Cancelled,2024-03-01
POL1341,CUST43,AG1321,PRD1001,2023-11-15,2025-08-27,2022.21,Active,2024-03-01
POL1342,CUST799,AG1247,PRD1043,2023-09-29,2026-02-06,3037.69,Active,2024-03-01
POL1343,CUST4935,AG1346,PRD1037,2023-09-11,2025-08-11,3596.52,Active,2024-03-01
POL1344,CUST1703,AG1167,PRD1001,2023-07-26,2025-06-06,1638.48,Cancelled,2024-03-01
POL1345,CUST4722,AG1481,PRD1048,2024-04-20,2026-03-07,3150.45,Cancelled,2024-03-01
POL1346,CUST3350,AG1401,PRD1002,2024-05-22,2025-08-10,4500.87,Active,2024-03-01
POL1347,CUST1815,AG1391,PRD1023,2024-05-08,2026-01-01,3534.13,Cancelled,2024-03-01
POL1348,CUST1582,AG1110,PRD1015,2024-01-24,2026-02-12,1371.96,Active,2024-03-01
POL1349,CUST4567,AG1179,PRD1019,2024-02-01,2025-06-07,1898.95,Expired,2024-03-01
POL1350,CUST4430,AG1224,PRD1039,2023-10-17,2026-05-06,2607.63,,2024-03-01
POL1351,CUST4885,AG1002,PRD1003,2024-02-15,2025-12-28,4750.48,Cancelled,2024-03-01
POL1352,CUST2066,AG1289,PRD1031,2024-04-24,2025-11-30,3961.49,Expired,2024-03-01
POL1353,CUST978,AG1251,PRD1042,2023-12-25,2026-04-12,1722.81,Expired,2024-03-01
POL1354,CUST4257,AG1006,PRD1028,2024-05-02,2025-09-15,2149.18,Active,2024-03-01
POL1355,CUST576,AG1351,PRD1024,2024-02-19,2026-05-02,4897.63,Expired,2024-03-01
POL1356,CUST1600,AG1140,PRD1023,2024-04-16,2025-08-24,562.62,Expired,2024-03-01
POL1357,CUST1366,AG1164,PRD1043,2023-08-22,2025-09-18,1911.6,Active,2024-03-01
POL1358,CUST4708,AG1153,PRD1010,2024-04-07,2026-01-16,3747.66,Active,2024-03-01
POL1359,CUST1311,AG1452,PRD1001,2024-01-05,2025-09-16,4368.48,Expired,2024-03-01
POL1360,CUST840,AG1191,PRD1027,2023-12-09,2025-12-21,4668.8,Active,2024-03-01
POL1361,CUST3410,AG1469,PRD1027,2024-01-23,2025-11-03,2105.5,Active,2024-03-01
POL1362,CUST3836,AG1489,PRD1009,2024-03-01,2026-02-03,2566.84,Expired,2024-03-01
POL1363,CUST585,AG1167,PRD1005,2024-05-26,2026-04-18,1084.49,Cancelled,2024-03-01
POL1364,CUST4196,AG1254,PRD1024,2024-03-05,2026-04-25,3885.38,Cancelled,2024-03-01
POL1365,CUST3114,AG1396,PRD1027,2024-02-17,2026-02-26,2432.11,Cancelled,2024-03-01
POL1366,CUST3878,AG1099,PRD1023,2024-04-15,2026-02-20,1064.08,Expired,2024-03-01
POL1367,CUST1785,AG1475,PRD1006,2023-12-09,2025-10-09,4850.63,Expired,2024-03-01
POL1368,CUST3525,AG1123,PRD1024,2023-11-05,2026-02-21,2832.14,Active,2024-03-01
POL1369,CUST389,AG1345,PRD1023,2024-01-19,2026-05-31,1297.95,Active,2024-03-01
POL1370,CUST589,AG1066,PRD1043,2023-11-30,2025-07-27,2839.67,Active,2024-03-01
POL1371,CUST96,AG1113,PRD1004,2024-03-31,2026-03-28,1036.72,Active,2024-03-01
POL1372,CUST114,AG1020,PRD1011,2023-10-31,2025-07-21,1742.98,Expired,2024-03-01
POL1373,CUST2149,AG1183,PRD1045,2023-09-03,2026-04-14,1191.75,Cancelled,2024-03-01
POL1374,CUST854,AG1047,PRD1035,2024-04-15,2025-10-19,1991.99,Cancelled,2024-03-01
POL1375,CUST3275,AG1124,PRD1017,2023-08-06,2026-02-07,4587.66,Active,2024-03-01
POL1376,CUST4126,AG1066,PRD1046,2023-10-12,2026-05-17,863.74,Cancelled,2024-03-01
POL1377,CUST1948,AG1193,PRD1046,2023-10-15,2025-10-16,898.32,Expired,2024-03-01
POL1378,CUST4640,AG1185,PRD1039,2024-02-16,2025-12-13,553.28,Cancelled,2024-03-01
POL1379,CUST1978,AG1486,PRD1027,2023-09-05,2025-07-01,1455.79,Active,2024-03-01
POL1380,CUST3032,AG1069,PRD1032,2023-06-06,2026-04-02,1961.37,Expired,2024-03-01
POL1381,CUST2616,AG1010,PRD1020,2023-11-16,2026-02-28,4965.04,Active,2024-03-01
POL1382,CUST4955,AG1229,PRD1043,2023-10-13,2025-06-12,3028.04,Cancelled,2024-03-01
POL1383,CUST4285,AG1447,PRD1011,2024-04-08,2026-02-15,1208.74,Active,2024-03-01
POL1384,CUST2484,AG1135,PRD1034,2024-03-09,2025-10-02,771.35,Active,2024-03-01
POL1385,CUST2360,AG1088,PRD1015,2023-09-04,2025-10-24,4265.03,Cancelled,2024-03-01
POL1386,CUST4120,AG1440,PRD1026,2024-01-04,2025-08-11,4349.54,Expired,2024-03-01
POL1387,CUST1084,AG1128,PRD1012,2024-03-10,2026-01-14,2555.01,Active,2024-03-01
POL1388,CUST3606,AG1167,PRD1008,2024-05-08,2025-10-27,725.11,Cancelled,2024-03-01
POL1389,CUST4534,AG1216,PRD1010,2023-11-07,2026-04-23,927.15,Active,2024-03-01
POL1390,CUST3695,AG1471,PRD1042,2023-07-29,2026-02-21,4191.1,Expired,2024-03-01
POL1391,CUST3341,AG1306,PRD1038,2023-10-10,2025-10-17,1900.88,Cancelled,2024-03-01
POL1392,CUST108,AG1269,PRD1013,2023-10-19,2026-01-16,4615.15,Expired,2024-03-01
POL1393,CUST171,AG1381,PRD1008,2023-08-12,2025-11-02,1179.52,Expired,2024-03-01
POL1394,CUST4863,AG1283,PRD1019,2023-08-17,2026-01-31,2271.76,Active,2024-03-01
POL1395,CUST4753,AG1231,PRD1003,2023-08-21,2026-02-16,3394.62,Cancelled,2024-03-01
POL1396,CUST3434,AG1309,PRD1025,2023-11-10,2026-05-22,538.43,Active,2024-03-01
POL1397,CUST1915,AG1060,PRD1031,2023-06-04,2025-11-24,4651.97,Active,2024-03-01
POL1398,CUST4148,AG1207,PRD1012,2024-01-23,2026-02-24,1789.76,Expired,2024-03-01
POL1399,CUST2580,AG1234,PRD1003,2023-09-22,2025-10-15,3797.58,Cancelled,2024-03-01
POL1400,CUST208,AG1029,PRD1042,2024-05-25,2026-05-12,3854.9,Cancelled,2024-03-01
POL1401,CUST904,AG1272,PRD1048,2023-06-29,2026-03-02,1115.32,Active,2024-03-01
POL1402,CUST4796,AG1137,PRD1017,2024-02-20,2025-07-18,4762.97,Cancelled,2024-03-01
POL1403,CUST4473,AG1364,PRD1003,2023-09-21,2025-10-18,4406.77,Expired,2024-03-01
POL1404,CUST2729,AG1189,PRD1011,2024-05-11,2025-12-08,4588.95,Expired,2024-03-01
POL1405,CUST2108,AG1199,PRD1030,2023-09-04,2025-06-18,3142.9,Expired,2024-03-01
POL1406,CUST2896,AG1378,PRD1021,2024-01-01,2025-06-18,4903.72,Active,2024-03-01
POL1407,CUST310,AG1285,PRD1003,2023-08-30,2026-02-28,3475.22,Expired,2024-03-01
POL1408,CUST4844,AG1234,PRD1005,2023-10-16,2026-02-03,2596.49,Expired,2024-03-01
POL1409,CUST3602,AG1391,PRD1040,2024-04-06,2026-01-11,2505.66,Active,2024-03-01
POL1410,CUST1388,AG1190,PRD1030,2024-05-15,2026-03-29,1427.15,Cancelled,2024-03-01
POL1411,CUST2234,AG1229,PRD1009,2024-03-07,2026-05-15,3162.75,Cancelled,2024-03-01
POL1412,CUST1431,AG1071,PRD1017,2023-09-12,2026-05-01,2770.52,Expired,2024-03-01
POL1413,CUST1648,AG1490,PRD1048,2024-01-29,2025-10-14,3800.66,Active,2024-03-01
POL1414,CUST441,AG1244,PRD1024,2023-07-31,2025-06-29,4743.55,Cancelled,2024-03-01
POL1415,CUST1908,AG1429,PRD1038,2023-07-24,2025-11-11,3667.94,Cancelled,2024-03-01
POL1416,CUST4673,AG1270,PRD1025,2023-07-17,2025-10-19,2869.02,Expired,2024-03-01
POL1417,CUST1381,AG1201,PRD1024,2024-01-24,2026-04-22,535.66,Active,2024-03-01
POL1418,CUST3270,AG1395,PRD1039,2023-09-06,2025-09-17,533.34,Active,2024-03-01
POL1419,CUST1042,AG1363,PRD1007,2023-12-30,2025-06-11,3367.25,Active,2024-03-01
POL1420,CUST2528,AG1222,PRD1047,2023-09-06,2025-10-13,3873.87,Expired,2024-03-01
POL1421,CUST1915,AG1214,PRD1018,2023-10-11,2026-01-17,1374.1,Expired,2024-03-01
POL1422,CUST458,AG1341,PRD1002,2023-09-04,2025-09-16,3374.92,Active,2024-03-01
POL1423,CUST105,AG1317,PRD1018,2023-12-12,2025-07-26,4472.85,Cancelled,2024-03-01
POL1424,CUST1128,AG1240,PRD1006,2023-09-10,2025-08-31,4997.4,Cancelled,2024-03-01
POL1425,CUST4968,AG1120,PRD1006,2023-09-06,2025-06-16,975.04,Active,2024-03-01
POL1426,CUST3780,AG1282,PRD1049,2023-09-10,2025-10-05,3120.54,Expired,2024-03-01
POL1427,CUST3240,AG1453,PRD1046,2023-06-30,2026-02-24,2700.64,Cancelled,2024-03-01
POL1428,CUST4399,AG1407,PRD1023,2024-03-20,2025-08-10,3603.04,Active,2024-03-01
POL1429,CUST4541,AG1342,PRD1005,2024-04-26,2025-12-22,2961.65,Cancelled,2024-03-01
POL1430,CUST4551,AG1368,PRD1027,2023-08-15,2026-05-21,2247.23,Cancelled,2024-03-01
POL1431,CUST3317,AG1161,PRD1040,2024-03-03,2025-11-07,1570.65,Active,2024-03-01
POL1432,CUST599,AG1113,PRD1035,2023-10-17,2025-07-06,3814.34,Cancelled,2024-03-01
POL1433,CUST1260,AG1073,PRD1001,2023-11-29,2025-10-04,1803.48,Expired,2024-03-01
POL1434,CUST1941,AG1095,PRD1001,2023-06-30,2025-09-24,4217.87,Active,2024-03-01
POL1435,CUST4746,AG1454,PRD1002,2023-08-18,2025-10-09,1284.32,Expired,2024-03-01
POL1436,CUST3371,AG1128,PRD1009,2023-11-16,2026-01-17,1814.88,Expired,2024-03-01
POL1437,CUST3009,AG1221,PRD1033,2024-04-17,2026-03-06,1074.01,Active,2024-03-01
POL1438,CUST2853,AG1130,PRD1048,2023-09-28,2025-06-11,2468.65,Active,2024-03-01
POL1439,CUST4069,AG1491,PRD1007,2024-01-31,2025-12-25,3214.15,Expired,2024-03-01
POL1440,CUST1329,AG1057,PRD1012,2024-01-25,2026-01-26,3985.82,Active,2024-03-01
POL1441,CUST1106,AG1411,PRD1003,2024-03-12,2026-01-11,4312.42,Expired,2024-03-01
POL1442,CUST2643,AG1434,PRD1028,2023-11-09,2025-10-17,3444.72,Active,2024-03-01
POL1443,CUST1621,AG1331,PRD1002,2023-06-07,2026-05-23,3616.88,Expired,2024-03-01
POL1444,CUST3894,AG1459,PRD1039,2024-05-06,2025-10-23,3292.42,Cancelled,2024-03-01
POL1445,CUST384,AG1058,PRD1027,2023-07-06,2025-12-20,2018.44,Cancelled,2024-03-01
POL1446,CUST3336,AG1293,PRD1018,2023-07-26,2025-12-09,4866.42,Cancelled,2024-03-01
POL1447,CUST4314,AG1304,PRD1034,2023-12-17,2025-07-13,1237.13,Cancelled,2024-03-01
POL1448,CUST2187,AG1252,PRD1015,2024-04-26,2025-09-29,3789.97,Expired,2024-03-01
POL1449,CUST1258,AG1163,PRD1038,2023-11-20,2026-01-06,3212.89,Expired,2024-03-01
POL1450,CUST1230,AG1184,PRD1006,2023-08-26,2025-10-07,3710.92,Cancelled,2024-03-01
POL1451,CUST3895,AG1236,PRD1036,2023-06-06,2026-01-12,2790.45,Cancelled,2024-03-01
POL1452,CUST1504,AG1478,PRD1017,2023-06-18,2026-03-12,2701.58,Cancelled,2024-03-01
POL1453,CUST1244,AG1331,PRD1002,2024-04-13,2026-04-02,721.33,Expired,2024-03-01
POL1454,CUST2589,AG1156,PRD1038,2023-10-02,2026-04-28,4437.05,Expired,2024-03-01
POL1455,CUST4332,AG1201,PRD1015,2023-08-27,2025-11-09,4992.59,Active,2024-03-01
POL1456,CUST2299,AG1164,PRD1005,2024-04-09,2026-02-19,3728.76,Active,2024-03-01
POL1457,CUST523,AG1047,PRD1018,2023-12-30,2025-07-03,1302.94,Active,2024-03-01
POL1458,CUST755,AG1156,PRD1032,2024-03-28,2025-11-12,1571.32,Active,2024-03-01
POL1459,CUST3224,AG1374,PRD1045,2023-11-08,2025-11-17,517.34,Expired,2024-03-01
POL1460,CUST3934,AG1061,PRD1003,2024-04-04,2025-07-08,2160.84,Cancelled,2024-03-01
POL1461,CUST1438,AG1178,PRD1009,2024-04-13,2026-03-15,2988.05,Cancelled,2024-03-01
POL1462,CUST4691,AG1161,PRD1043,2023-07-11,2025-10-06,3035.71,Cancelled,2024-03-01
POL1463,CUST1962,AG1367,PRD1034,2024-04-05,2025-11-02,3270.77,Expired,2024-03-01
POL1464,CUST3621,AG1246,PRD1048,2023-06-11,2025-07-04,2491.51,,2024-03-01
POL1465,CUST90,AG1331,PRD1013,2023-07-04,2025-12-20,789.3,Active,2024-03-01
POL1466,CUST218,AG1029,PRD1043,2024-03-24,2026-05-09,4619.38,Cancelled,2024-03-01
POL1467,CUST1940,AG1474,PRD1013,2024-01-03,2025-12-25,4641.51,Active,2024-03-01
POL1468,CUST2133,AG1311,PRD1004,2023-09-08,2025-09-25,2370.93,Expired,2024-03-01
POL1469,CUST594,AG1037,PRD1023,2024-03-14,2026-04-03,4381.78,Cancelled,2024-03-01
POL1470,CUST4647,AG1397,PRD1007,2023-09-13,2025-07-23,2581.86,Cancelled,2024-03-01
POL1471,CUST4416,AG1036,PRD1028,2023-11-14,2025-11-23,3614.77,Expired,2024-03-01
POL1472,CUST3590,AG1466,PRD1013,2023-06-25,2025-09-26,2557.96,Expired,2024-03-01
POL1473,CUST4432,AG1282,PRD1048,2024-03-20,2026-02-05,2695.07,Expired,2024-03-01
POL1474,CUST3248,AG1256,PRD1015,2024-01-18,2026-03-17,1380.77,Expired,2024-03-01
POL1475,CUST4472,AG1441,PRD1007,2024-01-10,2026-01-14,4596.35,Expired,2024-03-01
POL1476,CUST2997,AG1112,PRD1040,2024-02-09,2025-07-16,764.1,Cancelled,2024-03-01
POL1477,CUST551,AG1446,PRD1010,2023-08-08,2025-06-09,4489.7,Active,2024-03-01
POL1478,CUST2860,AG1162,PRD1018,2024-04-15,2025-11-18,4850.29,Cancelled,2024-03-01
POL1479,CUST4479,AG1008,PRD1019,2023-11-04,2025-12-22,3790.83,Expired,2024-03-01
POL1480,CUST2598,AG1244,PRD1026,2024-03-08,2026-02-24,4646.14,Cancelled,2024-03-01
POL1481,CUST1240,AG1129,PRD1014,2023-10-12,2026-03-14,4624.58,Expired,2024-03-01
POL1482,CUST1400,AG1130,PRD1001,2023-11-06,2025-10-13,4923.66,Active,2024-03-01
POL1483,CUST4157,AG1333,PRD1003,2023-06-15,2025-11-11,3865.32,Cancelled,2024-03-01
POL1484,CUST1142,AG1186,PRD1007,2023-06-09,2026-02-05,4742.92,Active,2024-03-01
POL1485,CUST760,AG1443,PRD1030,2023-12-09,2026-02-09,4509.16,Expired,2024-03-01
POL1486,CUST948,AG1390,PRD1019,2024-02-05,2025-11-14,1836.66,Expired,2024-03-01
POL1487,CUST2627,AG1092,PRD1004,2023-09-28,2025-11-09,1594.1,Cancelled,2024-03-01
POL1488,CUST3215,AG1417,PRD1035,2024-02-12,2026-03-18,4006.35,Active,2024-03-01
POL1489,CUST2043,AG1204,PRD1049,2024-04-28,2026-01-04,3740.69,Active,2024-03-01
POL1490,CUST1133,AG1169,PRD1011,2024-02-07,2026-05-24,2893.75,Expired,2024-03-01
POL1491,CUST796,AG1230,PRD1009,2023-06-28,2025-07-31,3413.11,,2024-03-01
POL1492,CUST2683,AG1039,PRD1024,2023-07-21,2025-12-17,4209.99,Cancelled,2024-03-01
POL1493,CUST3457,AG1029,PRD1004,2023-06-14,2025-09-29,2556.13,Cancelled,2024-03-01
POL1494,CUST984,AG1467,PRD1026,2023-12-13,2026-04-14,2189.65,Cancelled,2024-03-01
POL1495,CUST548,AG1225,PRD1016,2024-01-05,2026-05-22,668.06,Active,2024-03-01
POL1496,CUST4581,AG1107,PRD1001,2023-06-12,2026-04-02,961.62,Active,2024-03-01
POL1497,CUST577,AG1358,PRD1041,2024-02-29,2026-01-29,4338.41,Active,2024-03-01
POL1498,CUST1562,AG1269,PRD1041,2024-02-26,2025-10-07,2602.54,Cancelled,2024-03-01
POL1499,CUST431,AG1282,PRD1009,2024-03-04,2026-02-13,3861.95,Cancelled,2024-03-01
POL1500,CUST3787,AG1304,PRD1002,2024-02-13,2026-05-11,1810.79,Active,2024-03-01
POL1501,CUST4844,AG1310,PRD1033,2023-11-23,2025-11-02,1014.23,Active,2024-03-01
POL1502,CUST2319,AG1438,PRD1015,2024-05-19,2025-10-18,2469.6,Expired,2024-03-01
POL1503,CUST645,AG1011,PRD1002,2023-12-18,2026-01-21,1178.06,Expired,2024-03-01
POL1504,CUST1789,AG1145,PRD1007,2023-06-20,2025-11-26,1030.35,Cancelled,2024-03-01
POL1505,CUST3454,AG1481,PRD1014,2023-07-26,2026-01-19,2455.02,Cancelled,2024-03-01
POL1506,CUST4033,AG1206,PRD1044,2024-03-22,2025-11-14,1431.23,,2024-03-01
POL1507,CUST3339,AG1091,PRD1049,2024-02-24,2025-07-25,624.2,Cancelled,2024-03-01
POL1508,CUST1763,AG1154,PRD1009,2023-12-18,2025-10-06,2513.55,Active,2024-03-01
POL1509,CUST2125,AG1143,PRD1040,2023-08-20,2026-02-06,1966.53,Expired,2024-03-01
POL1510,CUST941,AG1338,PRD1022,2024-03-23,2026-05-25,4198.63,Cancelled,2024-03-01
POL1511,CUST1562,AG1261,PRD1001,2024-02-16,2026-01-06,1448.25,Active,2024-03-01
POL1512,CUST894,AG1114,PRD1021,2023-10-02,2026-03-24,3175.72,Active,2024-03-01
POL1513,CUST1590,AG1389,PRD1022,2023-12-18,2025-07-09,1407.22,Expired,2024-03-01
POL1514,CUST3963,AG1230,PRD1024,2023-11-06,2025-09-13,4120.37,Expired,2024-03-01
POL1515,CUST2896,AG1328,PRD1029,2024-02-20,2026-04-11,3479.66,,2024-03-01
POL1516,CUST4130,AG1265,PRD1019,2023-07-04,2026-02-19,4490.31,Active,2024-03-01
POL1517,CUST3677,AG1042,PRD1003,2023-08-04,2026-05-07,1796.48,Expired,2024-03-01
POL1518,CUST3720,AG1268,PRD1034,2024-04-19,2025-06-19,3309.3,Active,2024-03-01
POL1519,CUST4509,AG1355,PRD1025,2023-06-21,2025-07-21,1718.77,Cancelled,2024-03-01
POL1520,CUST4001,AG1132,PRD1034,2023-09-26,2026-04-06,2411.79,Expired,2024-03-01
POL1521,CUST4979,AG1305,PRD1035,2023-07-20,2026-05-02,1607.34,Active,2024-03-01
POL1522,CUST2038,AG1430,PRD1001,2023-12-17,2026-05-03,938.16,Active,2024-03-01
POL1523,CUST3626,AG1128,PRD1040,2023-09-08,2025-11-28,3471.96,Active,2024-03-01
POL1524,CUST4703,AG1495,PRD1028,2024-04-12,2025-11-26,4471.0,Cancelled,2024-03-01
POL1525,CUST66,AG1161,PRD1006,2024-05-17,2026-03-03,2722.08,Expired,2024-03-01
POL1526,CUST3100,AG1363,PRD1005,2024-05-02,2025-09-07,3288.45,Active,2024-03-01
POL1527,CUST3074,AG1386,PRD1007,2023-10-17,2025-12-20,502.43,Cancelled,2024-03-01
POL1528,CUST4714,AG1240,PRD1039,2024-05-12,2025-06-20,1752.39,Cancelled,2024-03-01
POL1529,CUST683,AG1101,PRD1011,2023-09-09,2025-06-20,3643.7,Expired,2024-03-01
POL1530,CUST3972,AG1207,PRD1019,2023-10-27,2025-12-05,4509.57,Expired,2024-03-01
POL1531,CUST1997,AG1160,PRD1022,2024-04-15,2025-12-09,2952.65,Active,2024-03-01
POL1532,CUST3731,AG1315,PRD1005,2023-08-25,2025-12-23,701.82,Cancelled,2024-03-01
POL1533,CUST1808,AG1414,PRD1005,2023-11-25,2026-05-22,4717.26,Expired,2024-03-01
POL1534,CUST3666,AG1488,PRD1030,2023-10-29,2025-09-24,4011.43,Active,2024-03-01
POL1535,CUST861,AG1047,PRD1030,2023-11-17,2025-06-04,1362.23,Active,2024-03-01
